#
#""	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#------------------------------------------------------------------------------
2.0139999389648	0.017617686586186	119.57244050557	504.04802220666	0.0000000000000
2.0169999599457	0.016478330193442	120.69595540537	503.45749210409	0.0000000000000
2.0199999809265	0.015395263179558	122.25154501415	502.87164804985	0.0000000000000
2.0230000019073	0.014380446073172	124.30262008327	502.29043523031	0.0000000000000
2.0260000228882	0.013448109005155	126.91196778593	501.71379971628	0.0000000000000
2.0290000438690	0.012614814789816	130.13262650500	501.14168836783	0.0000000000000
2.0320000648499	0.011899114485821	133.99323586030	500.57404890228	0.0000000000000
2.0350000858307	0.011320497769516	138.47839742227	500.01082984843	0.0000000000000
2.0380001068115	0.010897454107616	143.50892347128	499.45198053068	0.0000000000000
2.0409998893738	0.010644701011361	148.93092171566	498.89749494134	0.0000000000000
